CHARA_NAME_PLAYER001;Lann
CHARA_NAME_PLAYER001_LC01;Lann
CHARA_NAME_PLAYER001_LC02;3221225472
CHARA_NAME_PLAYER001_LC03;3221225472
CHARA_NAME_PLAYER001_LC04;NOT USED
CHARA_NAME_PLAYER001_LC05;NOT USED
CHARA_NAME_PLAYER001_LC06;NOT USED
CHARA_NAME_PLAYER001_LC07;NOT USED
CHARA_NAME_PLAYER001_LC08;NOT USED
CHARA_NAME_PLAYER001_LC09;NOT USED
CHARA_NAME_PLAYER002;Reynn
CHARA_NAME_PLAYER002_LC01;Reynn
CHARA_NAME_PLAYER002_LC02;3221225472
CHARA_NAME_PLAYER002_LC03;3221225472
CHARA_NAME_PLAYER002_LC04;NOT USED
CHARA_NAME_PLAYER002_LC05;NOT USED
CHARA_NAME_PLAYER002_LC06;NOT USED
CHARA_NAME_PLAYER002_LC07;NOT USED
CHARA_NAME_PLAYER002_LC08;NOT USED
CHARA_NAME_PLAYER002_LC09;NOT USED
CHARA_NAME_STAR001;Warrior of Light
CHARA_NAME_STAR001_LC01;Warrior of Light
CHARA_NAME_STAR001_LC02;The<SPACE>
CHARA_NAME_STAR001_LC03;the<SPACE>
CHARA_NAME_STAR001_LC04;NOT USED
CHARA_NAME_STAR001_LC05;NOT USED
CHARA_NAME_STAR001_LC06;NOT USED
CHARA_NAME_STAR001_LC07;NOT USED
CHARA_NAME_STAR001_LC08;NOT USED
CHARA_NAME_STAR001_LC09;NOT USED
CHARA_NAME_STAR002;Passerby
CHARA_NAME_STAR002_LC01;passerby
CHARA_NAME_STAR002_LC02;The<SPACE>
CHARA_NAME_STAR002_LC03;the<SPACE>
CHARA_NAME_STAR002_LC04;NOT USED
CHARA_NAME_STAR002_LC05;NOT USED
CHARA_NAME_STAR002_LC06;NOT USED
CHARA_NAME_STAR002_LC07;NOT USED
CHARA_NAME_STAR002_LC08;NOT USED
CHARA_NAME_STAR002_LC09;NOT USED
CHARA_NAME_STAR019;Princess Sarah
CHARA_NAME_STAR019_LC01;Princess Sarah
CHARA_NAME_STAR019_LC02;3221225472
CHARA_NAME_STAR019_LC03;3221225472
CHARA_NAME_STAR019_LC04;NOT USED
CHARA_NAME_STAR019_LC05;NOT USED
CHARA_NAME_STAR019_LC06;NOT USED
CHARA_NAME_STAR019_LC07;NOT USED
CHARA_NAME_STAR019_LC08;NOT USED
CHARA_NAME_STAR019_LC09;NOT USED
CHARA_NAME_STAR003;Refia
CHARA_NAME_STAR003_LC01;Refia
CHARA_NAME_STAR003_LC02;3221225472
CHARA_NAME_STAR003_LC03;3221225472
CHARA_NAME_STAR003_LC04;NOT USED
CHARA_NAME_STAR003_LC05;NOT USED
CHARA_NAME_STAR003_LC06;NOT USED
CHARA_NAME_STAR003_LC07;NOT USED
CHARA_NAME_STAR003_LC08;NOT USED
CHARA_NAME_STAR003_LC09;NOT USED
CHARA_NAME_STAR004;Rydia
CHARA_NAME_STAR004_LC01;Rydia
CHARA_NAME_STAR004_LC02;3221225472
CHARA_NAME_STAR004_LC03;3221225472
CHARA_NAME_STAR004_LC04;NOT USED
CHARA_NAME_STAR004_LC05;NOT USED
CHARA_NAME_STAR004_LC06;NOT USED
CHARA_NAME_STAR004_LC07;NOT USED
CHARA_NAME_STAR004_LC08;NOT USED
CHARA_NAME_STAR004_LC09;NOT USED
CHARA_NAME_STAR005;Bartz
CHARA_NAME_STAR005_LC01;Bartz
CHARA_NAME_STAR005_LC02;3221225472
CHARA_NAME_STAR005_LC03;3221225472
CHARA_NAME_STAR005_LC04;NOT USED
CHARA_NAME_STAR005_LC05;NOT USED
CHARA_NAME_STAR005_LC06;NOT USED
CHARA_NAME_STAR005_LC07;NOT USED
CHARA_NAME_STAR005_LC08;NOT USED
CHARA_NAME_STAR005_LC09;NOT USED
CHARA_NAME_STAR006;Faris
CHARA_NAME_STAR006_LC01;Faris
CHARA_NAME_STAR006_LC02;3221225472
