Tometown_of_the_Ancients_Quest_npc_03_A_01;This is just terrible... What am I gonna do? Without them, my hands are tied.
Tometown_of_the_Ancients_Quest_npc_03_A_02;You there! What perfect timing! I’ve got a favor to ask.
Tometown_of_the_Ancients_Quest_npc_03_A_03;There are two special spellstones I need more than anything! Please! Can you find them for me?
Tometown_of_the_Ancients_Quest_npc_03_B_01;Wonderful! Okay, the two spellstones I’m looking for are a wind spellstone and an earth spellstone.
Tometown_of_the_Ancients_Quest_npc_03_B_02;Thank you so much for doing this!
Tometown_of_the_Ancients_Quest_npc_03_C;Great... That was my last hope. Now what do I do? I’m running out of time...
Tometown_of_the_Ancients_Quest_npc_03_D;Please! I’m running out of time! I need you to find me those spellstones!
Tometown_of_the_Ancients_Quest_npc_03_E;The two spellstones I need are a wind spellstone and an earth spellstone. Find them quickly!
Tometown_of_the_Ancients_Quest_npc_03_F_01;You found them! Now I have everything I need!
Tometown_of_the_Ancients_Quest_npc_03_F_02;Thank you! You saved my hide! Take this. It’s my way of saying thanks.
