sub20_020_0000_dummy;NOT USED
sub20_020_0001_dummy;NOT USED
sub20_020_0002_dummy;NOT USED
sub20_020_0003_dummy;NOT USED
sub20_020_0004_dummy;NOT USED
sub20_020_0000;You see what happens to trejjie impostors?[~]Rikku happens, and don’t you forget it!
sub20_020_0001;......! Daaah! Lightning![~]What? No way! In perfect weather like this?
sub20_020_0002;Don’t tell me...[~]There’s a [f2]mama[/f] mimic?!
sub20_020_0003;Oh, I see.[~]So all these mimics infesting the island, that was [f2]your[/f] idea?
sub20_020_0004;You...are...[f2]doomed![/f][~]I’m taking you out, and ridding this island of [f2]all[/f] your little wannabes!
