RESULT_INVALID_NAME;——
RESULT_INVALID_LEVEL;—
RESULT_INVALID_NEXT;——
RESULT_EXP;EXP
RESULT_GIL;gil
RESULT_NEXTEXP;NEXT
RESULT_LV;LV
RESULT_ITEM;Items
RESULT_ADD_GIL;Gil Obtained
RESULT_NOW_GIL;Total Funds
RESULT_ITEM_OVER;Unable to carry any more of the items in red.
RESULT_HELP_NEXT;Proceed
ESCAPE_SUCCESS;You escaped.
ESCAPE_FAILURE;You failed to escape.
ESCAPE_PROHIBITED;There is no escape!
MY_TOWER_COLLAPSE;Stack toppled!
YOU_TOWER_COLLAPSE;Enemy stack toppled!
CAPTURE_ACTION_NAME;Imprism
CAPTURE_SUCCESS;Imprisming successful!
CAPTURE_FAILURE;Imprisming failed.
CAPTURE_FAILURE_TOWER;Stacked enemies cannot be imprismed.
CAPTURE_PROHIBITED;This Mirage cannot be imprismed.
LOSE_MESSAGE;The party has fallen...
CAPTURE_CHANCE_MSG;Prismtunity!
BATTLE_TOWER_NAME;<MESID00 NAME> Stack
COMMAND_ABILITY;Abilities
COMMAND_ITEM;Items
COMMAND_TOWER_CREATE_MAIN;[i138]Stack
COMMAND_TOWER_RELEASE_MAIN;[i138]Unstack
COMMAND_TOWER_CREATE;Stack
COMMAND_TOWER_RELEASE;Unstack
COMMAND_GUARD;Defend
COMMAND_ESCAPE;Escape
COMMAND_CAPTURE;Imprism
COMMAND_LEGEND;Champions
COMMAND_EX;Mega Mirages
COMMAND_EX_RELEASE;Release Mega Mirage
COMMAND_CLASSIC_INVALID_TEXT;——
COMMAND_WIDE_SUB1_ABILITY;AP:
COMMAND_WIDE_SUB1_EX;AP:
COMMAND_TOWER_ABILITY_MARK;[i138]<STR ABILITY_NAME>
COMMAND_ABILITY_NAME;<STR ABILITY_ICON><STR ABILITY_NAME>
COMMAND_SHORTCUT_ICON_RR;[i350]
COMMAND_SHORTCUT_ICON_RU;[i351]
COMMAND_SHORTCUT_ICON_RL;[i352]
COMMAND_SHORTCUT_ICON_RD;[i353]
COMMAND_SHORTCUT_ICON_LR;[i12]
COMMAND_SHORTCUT_ICON_LU;[i13]
COMMAND_SHORTCUT_ICON_LL;[i14]
COMMAND_SHORTCUT_ICON_LD;[i15]
COMMAND_SHORTCUT_ICON_R;[i8]
COMMAND_SHORTCUT_TEXT_SUB_SHORTCUT;Classic
COMMAND_SHORTCUT_INVALID_TEXT;——
COMMAND_SHORTCUT_AP_TEXT;AP: <STR VALUE>
COMMAND_SHORTCUT_ITEM_AP_TEXT;AP
COMMAND_MENU_BACK_ICON;[i6]
COMMAND_MENU_BACK;<STR ICON>Back
ACTION_FAILURE_ABILITY;Ability failed.
ACTION_FAILURE_LEGEND;Unable to invoke the Champion.
ACTION_FAILURE_CAPTURE;Target is no longer available.
ACTION_FAILURE_MAKETOWER;Unable to stack.
ACTION_FAILURE_MAKEEX;The Mega Mirage did not appear.
CAPTURE_FAILURE_COUNTER;Counter
CAPTURE_FAILURE_ESCAPE;Escape
RESULT_GIL_GET;Gil Obtained
RESULT_GIL_ITEM;Items Obtained
RESULT_GIL_POSSESSION;gil
RESULT_ITEM_ERROR;NOT USED
GRAPHICS_CRITICAL;NOT USED
GRAPHICS_WEAK;NOT USED
GRAPHICS_ABSORB;NOT USED
GRAPHICS_RESIST;NOT USED
GRAPHICS_BREAK;NOT USED
GRAPHICS_LEVELUP;NOT USED
GRAPHICS_MISS;NOT USED
GRAPHICS_HEAD_START;NOT USED
GRAPHICS_UNEXPECTED;NOT USED
GRAPHICS_S;NOT USED
GRAPHICS_M;NOT USED
GRAPHICS_L;NOT USED
INPUTMODE_ACTIV;Active
INPUTMODE_WAIT;Wait
INPUTMODE_SHORTCUT;Basic
INPUTMODE_CLASSIC;Classic
GRAPHICS_LVUP;NOT USED
FIRST_ENCOUNT_GEM_MSG;A new Mirage! Obtained its empty prism.
FIRST_ENCOUNT_GEM_MSG_MACLO;New Mirages! Obtained their empty prisms.
FIRST_ENCOUNT_ALTBOX_MSG;A new Mirage!
FIRST_ENCOUNT_ALTBOX_MSG_MACLO;New Mirages!
ENEMY_ESCAPE_FAILURE;<MESID02 NAME><MESID01 NAME> failed to escape.
LASTBOSS_FIRST_MSG;A mighty force is suppressing the power of your Champion Medals!
