CHARA_DESCRIPTION_MONSTER001_01;A fox-like Mirage that, for whatever reason, attacks with Foxfire.[~]The celebrated artist Guildenbrandt once foolishly attempted to use a yurugu as a paintbrush...[~]but needless to say, he found the experience to be completely unpaletteable.
CHARA_DESCRIPTION_MONSTER001_02;A nine-tailed terror also known as the “black fox.”[~]Technically, it has one tail and eight butt-swords, but let’s not nitpick.
CHARA_DESCRIPTION_MONSTER001_03;Lann and Reynn’s trusty navigator.[~]She’s not a bunny rabbit, in case there’s any confusion there.[~]Claims to smell like rainbows. As it turns out, there’s no way to prove her wrong.
CHARA_DESCRIPTION_MONSTER001_04;Tama’s tongue twister of a transfiguration. Pronounced “tah-mah-MOE-hee-may.”[~]She’s looking divine, to be sure, but...how to put this... The chest hair does come as a surprise?
CHARA_DESCRIPTION_MONSTER002_01;A tyke with a flair for flames. His horns get frequent compliments.[~]Wears a warm scarf, despite basically being on fire.
CHARA_DESCRIPTION_MONSTER002_02;A fritt in the throes of adolescence.[~]You can tell from the attitude and the fact that he desperately, [f2]desperately [/f]needs a haircut.[~]Let’s just hope someone raises him right and teaches him the difference between affright and affwrong.
CHARA_DESCRIPTION_MONSTER002_03;A Mirage whose powerful flames eradicate all foes.[~]Famous among even the laziest of the FF faithful, since he usually shows up early in the story.
CHARA_DESCRIPTION_MONSTER002_05;An exceptionally rare female ifrit who’s gunning for a spot in the regular FF lineup.[~]She’s tough enough to do it, too. No wonder Ifrit doesn’t like her.
CHARA_DESCRIPTION_MONSTER002_11;"A small Mirage resembling a fritt. This rare variant keeps a low profile.[~]Attempts to befriend it by singing pop songs will not work
CHARA_DESCRIPTION_MONSTER002_12;A grown-up weeglee. Years of bracelet-lifting have made him bigger, stronger, snarlier.[~]Oh, and don’t worry, he’s wearing pants: nature’s pants.
CHARA_DESCRIPTION_MONSTER002_13;A grand gleed. It looks like an ifrit, but nope—different beast altogether.[~]The bracelets are part of his body and contain agelong reserves of magic. 
CHARA_DESCRIPTION_MONSTER003_01;An adorable ice pixie with a knack for ice magic and a fondness for colder climes.[~]Has no button nose, and those eyes of hers definitely aren’t made out of coal.
CHARA_DESCRIPTION_MONSTER003_02;A bablizz that’s grown into a chilly little ice princess.[~]Her magic arsenal has expanded to more than just ice attacks, but her vocabulary still needs some work.
CHARA_DESCRIPTION_MONSTER003_03;A Mirage known for putting her adversaries on ice.[~]Ask her to make you a slushy! She’s surprisingly cool about that kind of stuff.
CHARA_DESCRIPTION_MONSTER003_05;A rare male shiva. Drives his female counterpart up the wall with lengthy “superhero” monologues.[~]Cannot be defeated with space rocks or the color yellow.
CHARA_DESCRIPTION_MONSTER003_11;Some Mirages, like this one, possess unique traits that set them apart from others in their tribe.[~]But despite the “brr” in her name, she’s not actually colder than a bablizz.
CHARA_DESCRIPTION_MONSTER003_12;A brrblizz that has evolved into what looks like a little girl.[~]Despite years of training, she still hasn’t figured out how to use her cape as a second pair of legs.
CHARA_DESCRIPTION_MONSTER003_13;"A fully grown Mirage as powerful as Shiva herself.[~]Some folks might glance at the “dark queen” getup and assume she needs a hug or something
CHARA_DESCRIPTION_MONSTER004_01;"A wired tyke who’s still learning to absorb lightning. His magic set remains limited.[~]Don’t confuse him with a certain-colored mage
CHARA_DESCRIPTION_MONSTER004_02;A Mirage that resembles a little boy.[~]He’s gotten the hang of summoning lightning with a snap of his fingers, and looks good doing it.[~]But you might not want to shake his hand.
CHARA_DESCRIPTION_MONSTER004_03;A Mirage whose Judgment Bolt reduces everything to ash.[~]His mortal enemy, therefore, must be a pile of ash, because...well, what can he do to it?
CHARA_DESCRIPTION_MONSTER004_05;Ramuh’s granddaughter and a truly, er, eloquent speaker.[~]Her hair spikes up when electrified, saving her hours of primping in front of the bathroom mirror every morning.
CHARA_DESCRIPTION_MONSTER004_11;A mage-like Mirage with red eyes. Still not particularly adept at the whole “zapping” thing.[~]Maybe he’s snapping his fingers wrong...if he has fingers. (Does he even have arms?)
CHARA_DESCRIPTION_MONSTER004_12;"An evolved joult that can wield darkness as well as electricity
