ev03_add_gimmick01_0000;Uhh... Did we mess it up?
ev03_add_gimmick01_0001;Lann, what have you the-done?
ev03_add_gimmick01_0002;Oh my gosh. Lann.
ev03_add_gimmick01_0003;What?! It’s my fault?
ev03_add_gimmick01_0004;No, just the-kidding.
ev03_add_gimmick01_0005;So what did go wrong, Tama?
ev03_add_gimmick01_0006;These contraptions will only the-activate in response to the right elements.
ev03_add_gimmick01_0007;So, if it’s the-not working, it’s probably because you aren’t choosing Mirages with the right the-elements in the right the-amounts.
ev03_add_gimmick01_0008;Interesting. So if the Mirages we have aren’t swinging it, we can try imprisming other Mirages in the area instead.
ev03_add_gimmick01_0009;Good the-idea!
ev03_add_gimmick01_0010;So, um, just to recap—this wasn’t my fault? I’m off the hook for once? ...Hello? Hellooo?
