tuukoudome_A_0000;NOT USED
tuukoudome_A_0001;NOT USED
tuukoudome_A_0002;NOT USED
tuukoudome_A_0003;NOT USED
keepout_A_0000;What the honk?
keepout_A_0001;Did the Cogna take over Saronia too?
keepout_A_0002;Dude... The buildings, the entrance, it’s all one big mess.
keepout_A_0003;I don’t think we’ll be getting in.
keepout_B_0000;You think Captain Faris is okay?
keepout_B_0001;Sure! The town couldn’t be in better hands.
keepout_B_0002;True. She’s stronger than us.
keepout_B_0003;[f2]Way[/f] stronger.
keepout_C_0000;Forget it. We can’t get in.
