npc_nanashi_0000_0000;Hello.
npc_nanashi_0000_0001;Need something?
npc_nanashi_0000_0002;What now?
npc_nanashi_0000_0003;Want some tea?
npc_nanashi_0000_0004;Welcome to where fantasy melds with reality.
npc_nanashi_0000_0005;I’m taking a break now.
npc_nanashi_0000_0006;Welcome to the rift between dreams and time.
npc_nanashi_0000_0007;Good morning.
npc_nanashi_0000_0008;Hello.
npc_nanashi_0000_0009;Good evening.
npc_nanashi_0000_0010;What is it you want?
npc_nanashi_0000_0011;What interests you?
npc_nanashi_0000_0012;Whose soul will you touch?
npc_nanashi_0000_0013;Which Champion would you like to awaken?
npc_nanashi_0000_0014;Shall we get started?
npc_nanashi_0000_0015;Would you mind if I take a little nap?
npc_nanashi_0000_0016;Are you sure?
npc_nanashi_0000_0017;You need more.
npc_nanashi_0000_0018;You’re not quite there.
npc_nanashi_0000_0019;There. It’s done.
npc_nanashi_0000_0020;Let’s begin.
npc_nanashi_0000_0021;Yes.
npc_nanashi_0000_0022;No.
npc_nanashi_0000_0023;Good-bye.
npc_nanashi_0000_0024;See you soon?
npc_nanashi_0000_0025;Here.
npc_nanashi_0000_0026;I see you’ve found more figments.
npc_nanashi_0000_0027;Ah! You’ve discovered a new soul.
npc_nanashi_0000_0028;A new Champion has been born.
npc_nanashi_0000_0029;It’s over.
npc_nanashi_0000_0030;Game over.
npc_nanashi_0000_0031;Are you awake?
npc_nanashi_QUEST;Intervene
npc_nanashi_SHOP;Trade In Arma Gems
npc_nanashi_CANCEL;Leave
npc_nanashi_DEBUG1;Five Archcogna Clear Flag
npc_nanashi_DEBUG2;Flag for True Ending
npc_nanashi_DEBUG3;All five Archcogna clear flags have been set!
npc_nanashi_DEBUG4;All flags needed for true ending have been set!
npc_nanashi_DEBUG5;Which flags will you set? (DEBUG)
