Nigiyakashi_Examine_Book_01;[#ff368c79]Profecía celeste, capítulo XIV, 2:2[/#][~][~]Cuando el tiempo transcurra de nuevo, los kolosos provenientes de otro mundo regresarán desde más allá de la colina, y desencadenarán uno de dos posibles futuros: salvar este mundo o abocarlo a la desolación. Ni las mentes más prodigiosas saben descifrar ese enigma.
Nigiyakashi_Examine_Book_02;"[#ff368c79]Profecía celeste, capítulo XIV, 6:1[/#][~][~]Los kolosos de la colina, con el poder del destino en sus manos, darán comienzo a una nueva época en esta nuestra historia
Nigiyakashi_Examine_Book_03;[#ff368c79]Profecía celeste, capítulo IX, 3:3[/#][~][~]Algún día se les conocerá como la díada demoniaca: dos formidables poderes cuya unión hará temblar los pilares de este mundo. ¿Será un acto que irradie bondad o que rezume maldad? Cuando hayan cumplido su cometido, se prosternarán y brindarán la tan ansiada paz: ¿una fugaz falacia o una esperanza sempiterna?
Nigiyakashi_Examine_Book_04_01;[#ff368c79]Profecía celeste, capítulo olvidado I (compendio revisado)[/#][~][~]De la nada nacieron la luz y la oscuridad. De la luz surgieron los espers, pero la oscuridad dio lugar a monstruos y a humanos que buscaban la luz.
Nigiyakashi_Examine_Book_04_02;En el extraverso, el mundo que rodea al nuestro, viven deidades que se alimentan de muerte y destrucción. Existen y no existen al mismo tiempo, y no atienden a razones. Un mundo encontró una fisura en esa realidad y la aprovechó para sellar los espers dentro de cuerpos humanos. Sin embargo, ese mundo quedó expuesto a través de la fisura al extraverso... y a sus crueles deidades.
Nigiyakashi_Examine_Book_05;[#ff368c79]Profecía carmesí, capítulo IV, párrafo 4[/#][~][~]Los elegidos, acompañados de mirages, obtendrán las cuatro llaves. Desde la Torre de Cristal subirán al cielo, ¡donde Dios les otorgará el don de la eternidad!
Nigiyakashi_Examine_Book_06;"[#ff368c79]Profecía carmesí, capítulo IV, párrafo 6:1[/#][~][~]La llave Ignis reside en un valle de fuego
Nigiyakashi_Examine_Book_07;[#ff368c79]Profecía carmesí, capítulo II, párrafo 2[/#][~][~]La díada demoniaca aparecerá en Grymoire y lo precipitará al caos y la confusión. Este mundo se verá sumido en tal catástrofe que, incapaz de darle fin y tras conocer lo que es la desesperación, quedará abocado a desaparecer.
Nigiyakashi_Examine_Book_08_01;[#ff368c79]Profecía carmesí, capítulo II, párrafo 3[/#][~][~]Entre la destrucción que la díada demoniaca desate, sin embargo, un rayo de luz brillará de forma tenue pero firme e infundirá esperanza. Una mujer usará su poder sagrado para crear un sendero hacia la salvación e invocará a tres heraldos del reino de los dioses.
Nigiyakashi_Examine_Book_08_02;La díada demoniaca se verá inerme ante el gran poder de los heraldos y, tras caer exánime mental y físicamente, quedará sumida en un sueño eterno, en una prisión lejana.
Nigiyakashi_Examine_Book_09_01;Portadores del poder de la creación[~][~]Las leyendas hablan de <QUOT>creadores<QUOT>, personas con poderes divinos que vivían en la antigua tierra de los kolosos y que poseían la habilidad de crear materia de la nada. Aunque ese poder tuviera un límite, los más hábiles eran capaces incluso de crear sus propios mundos.
Nigiyakashi_Examine_Book_09_02;Hoy en día no se conoce la existencia de ninguno con tal destreza, y mientras que algunos piensan que les acaeció alguna desgracia, otros opinan que jamás pudo existir un grupo de personas con tales poderes.
Nigiyakashi_Examine_Book_09_03;Sin embargo, es ya costumbre en nuestra sociedad narrar a los niños antes de acostarse cuentos sobre los creadores y sus maravillas. Se cree que el ejército de Bahamut puso ese nombre a su programa de reclutamiento con la idea de fomentar mentes que aportaran cimientos para un Grymoire mejor.
Nigiyakashi_Examine_Book_10_01;¡Grymoire te necesita, creador![~][~]Ahora puedes optar a este codiciado puesto, número 1 durante los últimos 15 años en las listas de mejor trabajo. Este libro te proporcionará consejos para escalar hasta lo más alto.
Nigiyakashi_Examine_Book_10_02;¡Aumenta tu nivel de ciudadanía![~][~]Si aspiras a convertirte en creador, ¡asegúrate de mudarte a un poblado de la Federación! El objetivo consiste en mejorar tu nivel de ciudadanía, y eso se consigue trabajando en nuestras instalaciones, asegurando la paz y el orden en nuestros poblados y atrayendo a nuevas personas al regazo de la Federación. Cuanto más hagas por la Federación, más haremos por ti. ¡Ánimo, esfuérzate!
Nigiyakashi_Examine_Book_10_03;¡La magia de las catedrales![~][~]Quienes alcancen un nivel de ciudadanía determinado podrán acceder a la catedral más cercana, donde se les iniciará como creadores del ejército de Bahamut. Además, tendrán al alcance de su mano una estancia aún más lujosa: ¡un castillo! Podrás disfrutar de una vida pacífica y llena de lujos, ¡y solo con tal de ayudar a la Federación!
Nigiyakashi_Examine_Book_10_04;Para quienes busquen la gloria.[~][~]¿Una vida de lujo como creador no es suficiente para ti? No desesperes: ¡aún puedes llegar más alto! Consigue más condecoraciones en el ejército de Bahamut y obtendrás un título más elevado. Quién sabe, ¡quizá puedas codearte con los mismísimos heraldos! La Federación es tu billete a la felicidad.
Nigiyakashi_Examine_Book_11_01;Enciclopedia de magia azul[~][~]Todo lo que quieras saber y más acerca de la magia azul.
Nigiyakashi_Examine_Book_11_02;Página 1: ...
