ev19_0055_0000;Lann, ¿ya hemos llegado? Me duelen las piernas de tanto andar.
ev19_0055_0001;Sí, yo también estoy bastante cansa... ¡Eh, pero si tú no estás caminando!
ev19_0055_0002;...
ev19_0055_0003;¿Qué pasa?
ev19_0055_0004;¿Te ocurre algo, Reynn?
ev19_0055_0005;No está soltando datos curiosos, así que no creo que esté cabreada.
ev19_0055_0006;¡Holaaa! ¿Reynn?
ev19_0055_0007;¿Eh? ¿Qué pasa?
ev19_0055_0008;Eso quiero saber yo. ¿Qué te ocurre?
ev19_0055_0009;No sé cómo explicarlo... pero tengo la impresión de haber estado aquí con anterioridad.
ev19_0055_0010;Bueno, se parece a Colina Nonarboleda.
ev19_0055_0011;Eso es que has tenido un déjà vu.
ev19_0055_0012;¿Un yabú? Eso suena a una comida bien rica. ¿Se puede comer?
ev19_0055_0013;Hagamos como si no hubiera dicho nada. Reynn, se te ve fatigadita. ¿Quieres descansar?
ev19_0055_0014;No, no te preocupes. Gracias, Tama. Continuemos.
ev19_0055_0015;¡Oído cocinita! ¡Sigamos!
ev19_0055_0016;¿Se le ha pasado ya el <QUOT>dejatú<QUOT> ese?
