MAIN_QUEST_TITLE_CHAPTER_00;Prólogo: El largo sueño llega a su fin
MAIN_QUEST_TITLE_CHAPTER_01;Capítulo I: El mundo de los pezquecos
MAIN_QUEST_TITLE_CHAPTER_02;Capítulo II: Los gemelos de la profecía
MAIN_QUEST_TITLE_CHAPTER_03;Capítulo III: Rostros familiares
MAIN_QUEST_TITLE_CHAPTER_04;Capítulo IV: La leyenda del Guerrero de la Luz
MAIN_QUEST_TITLE_CHAPTER_05;Capítulo V: La protectora que salvó Grymoire
MAIN_QUEST_TITLE_CHAPTER_06;Capítulo VI: Un refugio en la tundra
MAIN_QUEST_TITLE_CHAPTER_07;Capítulo VII: El verdadero barón de Saronia
MAIN_QUEST_TITLE_CHAPTER_08;Capítulo VIII: Lobos de mar
MAIN_QUEST_TITLE_CHAPTER_09;Capítulo IX: Viaje al Inframar
MAIN_QUEST_TITLE_CHAPTER_10;Capítulo X: Un recibimiento demasiado amistoso
MAIN_QUEST_TITLE_CHAPTER_11;Capítulo XI: Celeste y carmesí
MAIN_QUEST_TITLE_CHAPTER_12;Capítulo XII: Croando pánico
MAIN_QUEST_TITLE_CHAPTER_13;Capítulo XIII: El castillo del desierto
MAIN_QUEST_TITLE_CHAPTER_14;Capítulo XIV: El poder perdido
MAIN_QUEST_TITLE_CHAPTER_15;Capítulo XV: Magos negros del Reactor Mako 0
MAIN_QUEST_TITLE_CHAPTER_16;Capítulo XVI: Combate en el Gran Puente
MAIN_QUEST_TITLE_CHAPTER_17;Capítulo XVII: Pesadilla sin fin
MAIN_QUEST_TITLE_CHAPTER_18;Capítulo XVIII: La maldición y la pingüirreina
MAIN_QUEST_TITLE_CHAPTER_19;Capítulo XIX: La otra Colina Nonarboleda
MAIN_QUEST_TITLE_CHAPTER_20;Capítulo XX: Un final carmesí
MAIN_QUEST_TITLE_CHAPTER_21;Capítulo XXI: Caos en Grymoire
MAIN_QUEST_TITLE_CHAPTER_22;Epílogo: Sonríe
