ev01_0110_0000;A partir de ahora os podréis valer por vosotros mismos, supongo.
ev01_0110_0001;¿Tienes que irte?
ev01_0110_0002;Así es. Lo dejo todo en tus manos.
ev01_0110_0003;Por supuestito.
ev01_0110_0004;Muy bien. Yo me encargo de montar guardia. Esto estará más tranquilo que el enjuague bucal de un molbol. Garantizado.
ev01_0110_0005;Espera, ¿adónde vas?
ev01_0110_0006;A... otro lugar, por supuesto.
ev01_0110_0007;Vaya respuesta tan útil... Por favor, te queremos hacer aún muchas preguntas.
ev01_0110_0008;No, lo tenéis que averiguar vosotros. No puedo solucionaros todo.
ev01_0110_0009;¿Todo? Si no has hecho apenas nada...
ev01_0110_0010;Además, cada mundo se rige por unas leyes. El agua extingue el fuego y la luz disipa la oscuridad.
ev01_0110_0011;Creo que a eso se le llama <QUOT>ciencia<QUOT>.
ev01_0110_0012;Sea como fuere, las he creado de forma que ni yo misma pueda quebrantarlas.
ev01_0110_0013;¿El qué?
ev01_0110_0014;Las leyes.
ev01_0110_0015;Uf, ya podrías explicar las cosas mejor...
ev01_0110_0016;Es decir, que no nos puedes ayudar porque, en tal caso, ¿estaríamos violando las leyes de este mundo?
ev01_0110_0017;Correcto.
ev01_0110_0018;¿Pero por qué? Venga, ¿quién eres en realidad?
ev01_0110_0019;¿Yo? Digamos que...
ev01_0110_0020;una diosa.
ev01_0110_0020_1;Ha desaparecido...
ev01_0110_0021;Muy fuerte.
ev01_0110_0022;No lo descartaría, pero si es quien dicta los designios divinos...
ev01_0110_0023;no es que nos haya ayudado en exceso.
ev01_0110_0024;Así es Enna Kros, así que acostumbraos.
ev01_0110_0025;¿De veras es una diosa?
ev01_0110_0026;No lo sé. Solo sé que Enna Kros es Enna Kros, ¿a que sí?
ev01_0110_0027;Exactamente.
ev01_0110_0028;Hablando de respuestas útiles...
ev01_0110_0029;Comienzo de la escena
ev01_0110_0030;Fin de la escena
