Nibelheim_Quest_npc_02_A_01;Perdonad, sois los kolosos de la colina, ¿no? ¿Podríais echarme una mano con cierto asunto?
Nibelheim_Quest_npc_02_A_02;Hace poco apareció un grupo de mirages peligrosos cerca de aquí y estamos preocupados.
Nibelheim_Quest_npc_02_A_03;¿Podríais encargaros de ellos por nosotros? No creo que duráramos ni medio asalto.
Nibelheim_Quest_npc_02_B_01;¿De veras? ¡Muchas gracias!
Nibelheim_Quest_npc_02_B_02;Los podréis encontrar en el Valle Séptimo.
Nibelheim_Quest_npc_02_B_03;No se trata de un único mirage, sino de toda una bandada. ¡Buena suerte!
Nibelheim_Quest_npc_02_C;¿No? Vaya... Avisadme si cambiáis de opinión.
Nibelheim_Quest_npc_02_D;¡Anda! ¿Habéis decidido ayudarnos al final?
Nibelheim_Quest_npc_02_E;Dadle una buena lección a esos mirages del Valle Séptimo. ¡Contamos con vosotros!
Nibelheim_Quest_npc_02_F_01;¿Qué decís? ¿Los mirages han desaparecido? ¡Genial, gracias!
Nibelheim_Quest_npc_02_F_02;Espero que se lo piensen dos veces antes de regresar aquí.
Nibelheim_Quest_npc_02_F_03;Tomad esto. Os lo merecéis después de ayudarnos.
