tuukoudome_A_0000;3221225472
tuukoudome_A_0001;3221225472
tuukoudome_A_0002;3221225472
tuukoudome_A_0003;3221225472
keepout_A_0000;¿Pero qué...?
keepout_A_0001;¿Los daemonbots también han invadido Saronia?
keepout_A_0002;Vaya, la entrada y las casas están en mal estado.
keepout_A_0003;Va a resultar imposible entrar.
keepout_B_0000;Me pregunto si Faris estará a salvo...
keepout_B_0001;Seguro que podrá encargarse de todo.
keepout_B_0002;Sí. Al fin y al cabo, es más fuerte que nosotros.
keepout_B_0003;Eso mismo.
keepout_C_0000;Está claro que no podemos entrar.
