Cornelia_Quest_npc_03_A_01;¿Qué voy a hacer?
Cornelia_Quest_npc_03_A_02;Mi hijo está empeñado en ver un mirage de cerca, pero no sé a cuál se refiere.
Cornelia_Quest_npc_03_A_03;¿Podríais traerme ese mirage en concreto? Os recompensaré por vuestro esfuerzo, por supuesto.
Cornelia_Quest_npc_03_A_04;Hola de nuevo. Os agradezco mucho la ayuda que me prestasteis el otro día, pero a mi hijo se le ha antojado ver otro mirage diferente.
Cornelia_Quest_npc_03_A_05;¿Podríais buscarlo?
Cornelia_Quest_npc_03_A_06;Sé que no es el mejor momento, pero...
Cornelia_Quest_npc_03_A_07;Ah, ¡venís en el momento perfecto!
Cornelia_Quest_npc_03_A_08;Os quería pedir de nuevo que buscarais a otro mirage que mi hijo quiere ver.
Cornelia_Quest_npc_03_B_01;Hay un mirage que quiero ver con mis propios ojos.
Cornelia_Quest_npc_03_B_02;No sé cómo se llama, pero tiene más o menos esta forma.
Cornelia_Quest_npc_03_B_03;Avisadme cuando lo hayáis encontrado.
Cornelia_Quest_npc_03_B_04;Es blanco, suave y se parece a un perrito, aunque no lo sea.
Cornelia_Quest_npc_03_B_05;Es de un color azulado, le gusta saltar de un lado a otro y hace <QUOT>croac<QUOT>. Está mojado y pringoso, ¡pero mola!
Cornelia_Quest_npc_03_B_06;Es una caja dorada y brillante llena de diamantes. Al principio pensé que era un cofre del tesoro, pero no.
Cornelia_Quest_npc_03_B_07;Creo que tiene muchos ojos, una boca enorme y huele a rayos.
Cornelia_Quest_npc_03_B_08;Es una especie de robot grande y muy chulo, dorado y plateado, que puedes pilotar.
Cornelia_Quest_npc_03_B_09;Es un pájaro muy grande y muy bonito. ¡Tiene las plumas como un arcoíris!
Cornelia_Quest_npc_03_B_10;Es un gatito negro con ojos muy bonitos. Lo malo es que la cara da como un poco de miedo.
Cornelia_Quest_npc_03_B_11;Se trata de un fantasma con una máscara naranja y una guadaña bien afilada.
Cornelia_Quest_npc_03_B_12;Se puede decir que es el rey de los mares, e incluso puede camuflarse.
Cornelia_Quest_npc_03_B_13;Es un señor muy mayor que lanza rayos y que mima demasiado a su nieta.
Cornelia_Quest_npc_03_B_14;Es una señora muy guapa que tiene piel de hielo. ¡Es más guapa que mi mami!
Cornelia_Quest_npc_03_B_15;Es una bestia con aspecto feroz que está siempre ardiendo. Ah, y el de los rayos le echa muchas broncas.
Cornelia_Quest_npc_03_B_16;Es un zorro grande, blanco y muy bonito. Y tiene muchas vidas.
Cornelia_Quest_npc_03_C_01;No tengo ni idea de a qué mirage refiere. ¿Podríais adivinarlo y traerlo aquí?
Cornelia_Quest_npc_03_C_02;Hala, ¿de veras existe un mirage como ese? ¿Sabéis a cuál se refiere?
Cornelia_Quest_npc_03_C_03;No sé de dónde saca esas ideas. No sé qué tiene de divertido ir a buscar esos mirages.
Cornelia_Quest_npc_03_D;¿Podéis traer el mirage del que habla mi hijo?
Cornelia_Quest_npc_03_E_01;¡Sí, es este! ¡Hala, alucinante! Muchas gracias.
Cornelia_Quest_npc_03_E_02;Sí, ¡este es el que buscaba! Por fin logro verlo con mis propios ojos.
Cornelia_Quest_npc_03_E_03;Hala, ¡impresionante! ¡Es más grande de lo que imaginaba! ¡Cómo mola!
Cornelia_Quest_npc_03_E_04;¿De veras... es así? No me lo esperaba en absoluto. ¡Molaaa!
Cornelia_Quest_npc_03_F_01;Hala, seguro que os ha costado muchísimo encontrarlo. Aceptad esto por todas las molestias.
Cornelia_Quest_npc_03_F_02;Muchas gracias, de veras. Tomad esta pequeña compensación.
Cornelia_Quest_npc_03_F_03;¡Vaya! Así que este es el mirage del que tanto hablaba... Nunca te irás a la cama sin aprender algo nuevo. Ah, por cierto, tomad esto. ¡Faltaría más!
Cornelia_Quest_npc_03_G_01;Mi hijo está que no cabe en sí de alegría de poder haber visto en persona todos esos mirages.
Cornelia_Quest_npc_03_G_02;Me pregunto si querrá ver otros más adelante, pero en caso de que se le meta en la cabeza, ya sé a quién he de acudir, je, je.
