npc_awin_0000_0000;Necesitaré tiempo para volver a confiar en vosotros de nuevo, pero poco a poco...
npc_awin_0000_0001;Avisadme cuando llegue el momento.
npc_awin_0000_0002;Una invocación inversa...
npc_awin_0000_0003;¿Qué tal?
npc_awin_0000_0004;¿Puedo ayudaros en algo?
npc_awin_0001_0000;¿Habéis estado en Colina Nonarboleda, aquí en Grymoire?
npc_awin_0001_0001;No creo que lo recordéis,
npc_awin_0001_0002;pero cuando vivíamos allí, todavía había muchos kolosos para quienes era su hogar.
npc_awin_0001_0003;Y bueno... Muchos eran amigos nuestros...
npc_awin_0002_0000;Tuve ocasión de hablar con aquella mujer de la que me hablasteis, Sherlotta.
npc_awin_0002_0001;Me dijo que hasta hace tan solo unas décadas, estas tierras estaban habitadas por kolosos. Hasta que un día algo cambió y empezaron a desaparecer, uno tras otro.
npc_awin_0002_0002;No hay pruebas de que fuese el ejército de Bahamut quien los eliminó. Me pregunto qué les pasaría...
npc_awin_0003_0000;Solamente los descendientes directos de la familia Farna pueden hacerse custodios de mirages. Es decir, Lusse y vosotros dos.
npc_awin_0003_0001;Los invocadores, sin embargo, somos diferentes. Cualquiera puede serlo.
npc_awin_0003_0002;Aunque en mi interior reside el poder de una invocadora, nunca se me ha dado muy bien usarlo. Lusse tuvo que darme una daga especial, como la que tiene Reynn,
npc_awin_0003_0003;para poder crear un vínculo con un mirage.
npc_awin_0004_0000;Tu guardián es Sirena, ¿verdad, Wyn?
npc_awin_0004_0001;Sí. Fue mi primera invocación, gracias a la daga.
npc_awin_0004_0002;Entonces..., ¿qué mirage acompañaba a tu doble enmascarada?
npc_awin_0004_0003;Debió de ser rubí... Fue el segundo mirage con el que establecí un vínculo...
npc_awin_0004_0004;Se llevaron a rubí. Ahora su alma les pertenece.
npc_awin_0004_0005;¿Los caballeros Exnueve pueden hacer eso?
npc_awin_0004_0006;Con la cantidad suficiente de magia se puede transformar casi cualquier objeto en un portal...
