CHARA_DESCRIPTION_MONSTER001_01;Un mirage con apariencia de zorro que se las sabe todas. Más sabe el yurugu por viejo que por zorro, o algo así...
CHARA_DESCRIPTION_MONSTER001_02;Una bestia con nueve colas, también conocida como <QUOT>zorro negro<QUOT>. En rigor, tiene una cola y ocho espadas que le salen del trasero, pero dejémoslo estar.
CHARA_DESCRIPTION_MONSTER001_03;"La fiel acompañante de Lann y Reynn, como Rocinante lo es para don Quijote. Si la confunden con una mofeta se pone hecha una furia
CHARA_DESCRIPTION_MONSTER001_04;El nombre de la transfiguración de Tama es de armas <QUOT>tamar<QUOT>. Está ideal de la muerte, de eso no cabe duda, ¿pero a qué viene ese pelo en pecho? ¿Se le ha olvidado afeitarse?
CHARA_DESCRIPTION_MONSTER002_01;Un pillastre al que le llaman las llamas, de ahí que algunos lo apoden <QUOT>Lorenzo Llamas<QUOT>. Nadie sabe de qué material ignífugo está hecho su pelaje, pero sería ideal para combatir incendios. ¿Y a qué viene tanto pelo? No será porque tenga frío...
CHARA_DESCRIPTION_MONSTER002_02;Este mirage está en plena adolescencia y, si te descuidas, te dejará frito, tanto figurada como literalmente. Aunque se quiera hacer el interesante, suele dejarte en ascuas.
CHARA_DESCRIPTION_MONSTER002_03;A este mirage no le gusta dejar a sus enemigos <QUOT>al punto<QUOT>, sino tirando a churruscaditos. Mucho. Es famoso en el mundo de Final Fantasy y hasta debe de tener una estrella en el paseo de la fama.
CHARA_DESCRIPTION_MONSTER002_05;Una ifrit fémina, ¡y con garra! Es dura de pelar, bastante enérgica y supera a muchos ifrits en fiereza. <QUOT>Chica centella gran fuego engendra<QUOT>, dicen. Esa ropa que lleva parece de tela, con lo que... ¿cómo es que no arde?
CHARA_DESCRIPTION_MONSTER002_11;Un pequeño mirage al que le gusta pasar desapercibido. Invítalo a una sesión de cine y preparará las palomitas sin necesidad de sartén.
CHARA_DESCRIPTION_MONSTER002_12;Un mirage hecho y derecho, casi de pelo en pecho. Tantos años llevando esos brazaletes le han puesto los bíceps de acero, y reparte sopapos como panes.
CHARA_DESCRIPTION_MONSTER002_13;La versión más potente de un igni. Recuerda a un ifrit, pero no se lo digas o estallará cual volcán. Los brazaletes ya forman parte de su cuerpo, y parece que lo hayan sacado de un barrio chungo con esos aros que lleva por pendientes.
CHARA_DESCRIPTION_MONSTER003_01;Una adorable hada de hielo a la que le encantan los helados y el patinaje artístico. Si tuviera una zanahoria por nariz y sus ojos fueran dos trozos de carbón...
CHARA_DESCRIPTION_MONSTER003_02;Una princesita con una tez tan gélida que no se le forman arrugas. Sabe utilizar algo más que ataques de Hielo y cree firmemente en aquello de que <QUOT>la venganza es un plato que se sirve frío<QUOT>.
CHARA_DESCRIPTION_MONSTER003_03;Aunque puede resultar fría con los desconocidos, en realidad tiene una personalidad encantadora. Siempre es bien recibida en todas las fiestas porque cuando está presente no hace falta bajar a comprar hielo.
CHARA_DESCRIPTION_MONSTER003_05;Una shiva macho que no se ve todos los días y que se preocupa aún más que el resto de shivas por su apariencia. ¡El atuendo que lleva es el último grito en moda! Odia que lo llamen <QUOT>shivo<QUOT>, como si fuera una cabra.
CHARA_DESCRIPTION_MONSTER003_11;Este mirage tan especial, que se parece más bien a una mimo, tiene el poder de helarte el corazón, aunque es tan mona que todos se lo perdonan. Su coletilla favorita es <QUOT>¿Frío? ¡Qué va!<QUOT>, de ahí su nombre: friva.
CHARA_DESCRIPTION_MONSTER003_12;Una friva que se ha transformado en shivártica y que tiene apariencia de niña pequeña. Su gran frustración es no poder disfrutar de comidas calientes como la fondue de queso, pues las congela al tocarlas.
CHARA_DESCRIPTION_MONSTER003_13;Un mirage con un poder tal que no tiene nada que envidiar a una shiva. Durante tiempo lo ocultó, pero ahora se ha soltado la melena y no hay quien la pare. La soledad es el precio que paga por su libertad...
CHARA_DESCRIPTION_MONSTER004_01;"Un taponcete que aún está aprendiendo a tirar rayos
CHARA_DESCRIPTION_MONSTER004_02;Este mirage con apariencia de niño pequeño es propenso a contar chistes, quizá porque tiene chispa. Es el terror de las señoras que acaban de salir de la peluquería, pues les fastidia el nuevo peinado al acercarse a ellas.
CHARA_DESCRIPTION_MONSTER004_03;Este imponente señor lanza rayos sin piedad, quizá porque tantos años de existencia le han agriado el humor. Con tan solo chasquear los dedos podría proporcionar electricidad a toda Nibelheim durante un año, pero fundiría cualquier condensador.
CHARA_DESCRIPTION_MONSTER004_05;Esta jovenzuela no es que hable demasiado, y a pesar de formar parte de una especie con mucha chispa, parece no haber heredado esa característica. Cuando se cabrea se le ponen los pelos de punta y es difícil saber si se acaba de levantar de la cama o si está cabreada.
CHARA_DESCRIPTION_MONSTER004_11;Un mirage con ojos rojos (que no sanguinolentos) y parecido a un mago. Aún no se le da muy bien lanzar rayos por las manos. Claro, que quizá se deba a que no tiene manos...
CHARA_DESCRIPTION_MONSTER004_12;Versión más electrizante de un voltín capaz de usar tanto ataques de Rayo como de Oscuridad. Le encanta salir al campo a darse un voltio para recargar las pilas.
CHARA_DESCRIPTION_MONSTER004_13;Un ser con poderes parecidos a los de un lamú. Cuando pasa cerca de un pueblo, los aldeanos sufren todo el día calambres al tocar cualquier objeto metálico. Deja el ambiente bien <QUOT>cargado<QUOT>, vaya.
CHARA_DESCRIPTION_MONSTER005_01;Un mirage que suele viajar en grupo. A pesar de contar con una hilera de afilados dientes que hasta las pirañas envidian, le resulta más satisfactorio descargar su mala leche a base de puñetazos, de ahí su Golpe de duende.
