ev21_add_05_0000;Tama, ¿sabes algo más sobre los tres heraldos?
ev21_add_05_0001;No de primera mano.
ev21_add_05_0002;Los caballeros Exnueve son como un ejército.
ev21_add_05_0003;Son muchos, así que no me extraña que no hayamos coincidido con esos tres en Grymoire.
ev21_add_05_0004;¿Hay muchos? ¡Qué fuerte!
ev21_add_05_0005;Y no solo eso: los que tienen nombre y número son los más crueles y peligrositos de todos.
ev21_add_05_0006;Cada uno se encarga de destruir varios mundos de Enna Kros.
ev21_add_05_0007;¿Los protectores no los detuvieron?
ev21_add_05_0008;Lo intentaron, por supuestito. Sin los protectores, todos los millones de mundos habrían caído.
ev21_add_05_0009;Pero... Un momento. Los tres heraldos tienen nombre, ¿verdad?
ev21_add_05_0010;Claro. Les hemos oído usar esos nombres, pero nunca los hemos visto a los tres juntitos en un lugar.
ev21_add_05_0011;No te preocupes. Con los protectores y todos nuestros mirages, defenderemos Grymoire.
ev21_add_05_0012;Eso, ¡así que vamos allá! ¡A por ellos!
