ev06_0012_0000;¡Anda! Hacía tiempo que no venía nadie. Bienvenidos al Refugio de Sherlotta.
ev06_0012_0001;¡Qué gusto da este calor!
ev06_0012_0002;Ah, hola. Perdone, ¿podemos descansar aquí?
ev06_0012_0003;Claro. Este refugio no tendría razón de ser si echáramos a viajeros en busca de cobijo.
ev06_0012_0004;Uf, menos mal.
ev06_0012_0005;¡Anda! Hacía tiempo que no veía a un koloso.
ev06_0012_0006;¡Pero bueno, Lann!
ev06_0012_0007;Vaya, no le ha sorprendido apenas.
ev06_0012_0008;Bueno, seguro que otros pondrían el grito en el cielo, pero hubo una época en la que los kolosos estuvieron a la orden del día.
ev06_0012_0009;Últimamente no se ven muchos de vuestra especie. Aun así, tampoco creo que a nadie le vaya a dar un infarto.
ev06_0012_0010;La verdad es que nadie se ha asustado.
ev06_0012_0011;Exacto. No os preocupéis, cualquiera es bienvenido bajo mi techo.
ev06_0012_0012;Lo que sí os agradecería en el alma es que comprarais algo antes de partir de nuevo.
ev06_0012_0013;(Suena razonable. Me pregunto si venderá algo que nos sirva para no congelarnos.)
