ABILITY_NAME_ATTACK_000;Atacar
ABILITY_NAME_ATTACK_001;Atacar
ABILITY_NAME_ATTACK_002;Atacar
ABILITY_NAME_ATTACK_003;Atacar
ABILITY_NAME_ATTACK_004;Atacar
ABILITY_NAME_ATTACK_005;Atacar
ABILITY_NAME_MINEUCHI_000;Avasallar
ABILITY_NAME_MINEUCHI_001;Avasallar
ABILITY_NAME_ABILITY_CAPTURE;Capturar
ABILITY_NAME_ESCAPE;Escapar
ABILITY_NAME_DEFENSE;Defensa
ABILITY_NAME_MAKE_TOWER;Formar torre
ABILITY_NAME_000;Acometida [2]
ABILITY_NAME_001;Mil espinas [4]
ABILITY_NAME_002;Pedrada [2]
ABILITY_NAME_003;Arrojamineral [2]
ABILITY_NAME_004;Mazazo de mitrilo [3]
ABILITY_NAME_005;Corte [3]
ABILITY_NAME_006;Granada [3]
ABILITY_NAME_007;Meteorito ardiente [2]
ABILITY_NAME_008;Embestida [2]
ABILITY_NAME_009;Golpe de duende [2]
ABILITY_NAME_010;Moguñetazo [2]
ABILITY_NAME_011;Colmillo rojo [3]
ABILITY_NAME_012;Piro [2]
ABILITY_NAME_013;Piro+ [3]
ABILITY_NAME_014;Piro++ [4]
ABILITY_NAME_015;Electro [2]
ABILITY_NAME_016;Electro+ [3]
ABILITY_NAME_017;Electro++ [4]
ABILITY_NAME_018;Hielo [2]
ABILITY_NAME_019;Hielo+ [3]
ABILITY_NAME_020;Hielo++ [4]
ABILITY_NAME_021;Patada chocobo [2]
ABILITY_NAME_022;Armonizar Fuego
ABILITY_NAME_023;Armonizar Frío
ABILITY_NAME_024;Armonizar Rayo
ABILITY_NAME_025;Armonizar Agua
ABILITY_NAME_026;Armonizar Aire
ABILITY_NAME_027;Armonizar Tierra
ABILITY_NAME_028;Armonizar Luz
ABILITY_NAME_029;Armonizar Oscuridad
ABILITY_COMMAND_NAME_001;Piro
ABILITY_COMMAND_NAME_002;Piro+
ABILITY_COMMAND_NAME_003;Piro++
ABILITY_COMMAND_NAME_004;Hielo
ABILITY_COMMAND_NAME_005;Hielo+
ABILITY_COMMAND_NAME_006;Hielo++
ABILITY_COMMAND_NAME_007;Electro
ABILITY_COMMAND_NAME_008;Electro+
ABILITY_COMMAND_NAME_009;Electro++
ABILITY_COMMAND_NAME_010;Aqua
ABILITY_COMMAND_NAME_011;Aqua+
ABILITY_COMMAND_NAME_012;Aqua++
ABILITY_COMMAND_NAME_013;Aero
ABILITY_COMMAND_NAME_014;Aero+
ABILITY_COMMAND_NAME_015;Aero++
ABILITY_COMMAND_NAME_016;Seísmo
ABILITY_COMMAND_NAME_017;Bio
ABILITY_COMMAND_NAME_018;Drenaje
ABILITY_COMMAND_NAME_019;Aspir
ABILITY_COMMAND_NAME_020;Muerte
ABILITY_COMMAND_NAME_021;Meteo
ABILITY_COMMAND_NAME_022;Fulgor
ABILITY_COMMAND_NAME_023;Sanctus
ABILITY_COMMAND_NAME_024;Artema
ABILITY_COMMAND_NAME_025;Cura
ABILITY_COMMAND_NAME_026;Cura+
ABILITY_COMMAND_NAME_027;Cura++
ABILITY_COMMAND_NAME_028;Revitalia
ABILITY_COMMAND_NAME_029;Esna
